Id,GeoID,Geography,Estimate; Total,Margin of Error; Total
1500000US060372398021,060372398021,"Block Group 1, Census Tract 2398.02, Los Angeles County, California",692,477
1500000US060372398022,060372398022,"Block Group 2, Census Tract 2398.02, Los Angeles County, California",1079,383
1500000US060372398023,060372398023,"Block Group 3, Census Tract 2398.02, Los Angeles County, California",1466,489
1500000US060372398024,060372398024,"Block Group 4, Census Tract 2398.02, Los Angeles County, California",1103,353
1500000US060372400101,060372400101,"Block Group 1, Census Tract 2400.10, Los Angeles County, California",1130,404
1500000US060372400102,060372400102,"Block Group 2, Census Tract 2400.10, Los Angeles County, California",980,273
1500000US060372400103,060372400103,"Block Group 3, Census Tract 2400.10, Los Angeles County, California",1699,426
1500000US060372400201,060372400201,"Block Group 1, Census Tract 2400.20, Los Angeles County, California",2363,507
1500000US060372400202,060372400202,"Block Group 2, Census Tract 2400.20, Los Angeles County, California",1524,319
1500000US060372400203,060372400203,"Block Group 3, Census Tract 2400.20, Los Angeles County, California",1810,490
1500000US060372402001,060372402001,"Block Group 1, Census Tract 2402, Los Angeles County, California",865,383
1500000US060372402002,060372402002,"Block Group 2, Census Tract 2402, Los Angeles County, California",2695,637
1500000US060372402003,060372402003,"Block Group 3, Census Tract 2402, Los Angeles County, California",1890,376
1500000US060372403001,060372403001,"Block Group 1, Census Tract 2403, Los Angeles County, California",1674,460
1500000US060372403002,060372403002,"Block Group 2, Census Tract 2403, Los Angeles County, California",1304,349
1500000US060372403003,060372403003,"Block Group 3, Census Tract 2403, Los Angeles County, California",1135,420
1500000US060372403004,060372403004,"Block Group 4, Census Tract 2403, Los Angeles County, California",445,191
1500000US060372404011,060372404011,"Block Group 1, Census Tract 2404.01, Los Angeles County, California",1554,497
1500000US060372404012,060372404012,"Block Group 2, Census Tract 2404.01, Los Angeles County, California",1739,509
1500000US060372404013,060372404013,"Block Group 3, Census Tract 2404.01, Los Angeles County, California",1323,491
1500000US060372404021,060372404021,"Block Group 1, Census Tract 2404.02, Los Angeles County, California",1467,363
1500000US060372404022,060372404022,"Block Group 2, Census Tract 2404.02, Los Angeles County, California",1493,417
1500000US060372404023,060372404023,"Block Group 3, Census Tract 2404.02, Los Angeles County, California",902,340
1500000US060372405001,060372405001,"Block Group 1, Census Tract 2405, Los Angeles County, California",1518,477
1500000US060372405002,060372405002,"Block Group 2, Census Tract 2405, Los Angeles County, California",1590,415
1500000US060372405003,060372405003,"Block Group 3, Census Tract 2405, Los Angeles County, California",1128,304
1500000US060372405004,060372405004,"Block Group 4, Census Tract 2405, Los Angeles County, California",1440,379
1500000US060372406001,060372406001,"Block Group 1, Census Tract 2406, Los Angeles County, California",588,246
1500000US060372406002,060372406002,"Block Group 2, Census Tract 2406, Los Angeles County, California",1502,444
1500000US060372406003,060372406003,"Block Group 3, Census Tract 2406, Los Angeles County, California",757,280
1500000US060372406004,060372406004,"Block Group 4, Census Tract 2406, Los Angeles County, California",1319,437
1500000US060372407001,060372407001,"Block Group 1, Census Tract 2407, Los Angeles County, California",895,300
1500000US060372407002,060372407002,"Block Group 2, Census Tract 2407, Los Angeles County, California",855,306
1500000US060372407003,060372407003,"Block Group 3, Census Tract 2407, Los Angeles County, California",2031,580
1500000US060372407004,060372407004,"Block Group 4, Census Tract 2407, Los Angeles County, California",1270,361
1500000US060372407005,060372407005,"Block Group 5, Census Tract 2407, Los Angeles County, California",1062,416
1500000US060372408001,060372408001,"Block Group 1, Census Tract 2408, Los Angeles County, California",1237,352
1500000US060372408002,060372408002,"Block Group 2, Census Tract 2408, Los Angeles County, California",1897,397
1500000US060372408003,060372408003,"Block Group 3, Census Tract 2408, Los Angeles County, California",1858,577
1500000US060372409001,060372409001,"Block Group 1, Census Tract 2409, Los Angeles County, California",1109,603
1500000US060372409002,060372409002,"Block Group 2, Census Tract 2409, Los Angeles County, California",1310,456
1500000US060372409003,060372409003,"Block Group 3, Census Tract 2409, Los Angeles County, California",855,299
1500000US060372409004,060372409004,"Block Group 4, Census Tract 2409, Los Angeles County, California",1174,372
1500000US060372409005,060372409005,"Block Group 5, Census Tract 2409, Los Angeles County, California",1061,356
1500000US060372410011,060372410011,"Block Group 1, Census Tract 2410.01, Los Angeles County, California",1262,421
1500000US060372410012,060372410012,"Block Group 2, Census Tract 2410.01, Los Angeles County, California",1252,384
1500000US060372410013,060372410013,"Block Group 3, Census Tract 2410.01, Los Angeles County, California",1404,444
1500000US060372410021,060372410021,"Block Group 1, Census Tract 2410.02, Los Angeles County, California",2153,568
1500000US060372410022,060372410022,"Block Group 2, Census Tract 2410.02, Los Angeles County, California",1128,520
1500000US060372410023,060372410023,"Block Group 3, Census Tract 2410.02, Los Angeles County, California",950,426
1500000US060372411101,060372411101,"Block Group 1, Census Tract 2411.10, Los Angeles County, California",1742,327
1500000US060372411102,060372411102,"Block Group 2, Census Tract 2411.10, Los Angeles County, California",987,237
1500000US060372411201,060372411201,"Block Group 1, Census Tract 2411.20, Los Angeles County, California",1277,358
1500000US060372411202,060372411202,"Block Group 2, Census Tract 2411.20, Los Angeles County, California",1994,441
1500000US060372411203,060372411203,"Block Group 3, Census Tract 2411.20, Los Angeles County, California",611,306
1500000US060372411204,060372411204,"Block Group 4, Census Tract 2411.20, Los Angeles County, California",1031,338
1500000US060372412011,060372412011,"Block Group 1, Census Tract 2412.01, Los Angeles County, California",979,339
1500000US060372412012,060372412012,"Block Group 2, Census Tract 2412.01, Los Angeles County, California",716,268
1500000US060372412013,060372412013,"Block Group 3, Census Tract 2412.01, Los Angeles County, California",919,289
1500000US060372412021,060372412021,"Block Group 1, Census Tract 2412.02, Los Angeles County, California",744,245
1500000US060372412022,060372412022,"Block Group 2, Census Tract 2412.02, Los Angeles County, California",1265,448
1500000US060372412023,060372412023,"Block Group 3, Census Tract 2412.02, Los Angeles County, California",1243,479
1500000US060372412024,060372412024,"Block Group 4, Census Tract 2412.02, Los Angeles County, California",983,415
1500000US060372412025,060372412025,"Block Group 5, Census Tract 2412.02, Los Angeles County, California",759,296
1500000US060372413001,060372413001,"Block Group 1, Census Tract 2413, Los Angeles County, California",1154,182
1500000US060372413002,060372413002,"Block Group 2, Census Tract 2413, Los Angeles County, California",977,237
1500000US060372414001,060372414001,"Block Group 1, Census Tract 2414, Los Angeles County, California",1407,383
1500000US060372414002,060372414002,"Block Group 2, Census Tract 2414, Los Angeles County, California",1956,312
1500000US060372420001,060372420001,"Block Group 1, Census Tract 2420, Los Angeles County, California",1207,295
1500000US060372420002,060372420002,"Block Group 2, Census Tract 2420, Los Angeles County, California",1827,318
1500000US060372420003,060372420003,"Block Group 3, Census Tract 2420, Los Angeles County, California",679,270
1500000US060372421001,060372421001,"Block Group 1, Census Tract 2421, Los Angeles County, California",2714,250
1500000US060372422001,060372422001,"Block Group 1, Census Tract 2422, Los Angeles County, California",1648,522
1500000US060372422002,060372422002,"Block Group 2, Census Tract 2422, Los Angeles County, California",954,328
1500000US060372422003,060372422003,"Block Group 3, Census Tract 2422, Los Angeles County, California",2060,478
1500000US060372422004,060372422004,"Block Group 4, Census Tract 2422, Los Angeles County, California",1533,518
1500000US060372423001,060372423001,"Block Group 1, Census Tract 2423, Los Angeles County, California",3016,680
1500000US060372423002,060372423002,"Block Group 2, Census Tract 2423, Los Angeles County, California",667,372
1500000US060372423003,060372423003,"Block Group 3, Census Tract 2423, Los Angeles County, California",1342,424
1500000US060372426001,060372426001,"Block Group 1, Census Tract 2426, Los Angeles County, California",895,287
1500000US060372426002,060372426002,"Block Group 2, Census Tract 2426, Los Angeles County, California",2254,432
1500000US060372426003,060372426003,"Block Group 3, Census Tract 2426, Los Angeles County, California",1478,413
1500000US060372427001,060372427001,"Block Group 1, Census Tract 2427, Los Angeles County, California",869,368
1500000US060372427002,060372427002,"Block Group 2, Census Tract 2427, Los Angeles County, California",1156,439
1500000US060372427003,060372427003,"Block Group 3, Census Tract 2427, Los Angeles County, California",1173,482
1500000US060372427004,060372427004,"Block Group 4, Census Tract 2427, Los Angeles County, California",925,274
1500000US060372427005,060372427005,"Block Group 5, Census Tract 2427, Los Angeles County, California",539,211
1500000US060372430001,060372430001,"Block Group 1, Census Tract 2430, Los Angeles County, California",1113,478
1500000US060372430002,060372430002,"Block Group 2, Census Tract 2430, Los Angeles County, California",1436,512
1500000US060372430003,060372430003,"Block Group 3, Census Tract 2430, Los Angeles County, California",1461,498
1500000US060372430004,060372430004,"Block Group 4, Census Tract 2430, Los Angeles County, California",1820,525
1500000US060372431001,060372431001,"Block Group 1, Census Tract 2431, Los Angeles County, California",2835,623
1500000US060372431002,060372431002,"Block Group 2, Census Tract 2431, Los Angeles County, California",2185,532
1500000US060372431003,060372431003,"Block Group 3, Census Tract 2431, Los Angeles County, California",1511,509
1500000US060372611011,060372611011,"Block Group 1, Census Tract 2611.01, Los Angeles County, California",1972,335
1500000US060372611012,060372611012,"Block Group 2, Census Tract 2611.01, Los Angeles County, California",1867,394
1500000US060372611021,060372611021,"Block Group 1, Census Tract 2611.02, Los Angeles County, California",724,272
1500000US060372611022,060372611022,"Block Group 2, Census Tract 2611.02, Los Angeles County, California",3559,409
1500000US060372612001,060372612001,"Block Group 1, Census Tract 2612, Los Angeles County, California",2657,360
