GEOID,SUMLEVEL,SUMLEVEL,ST,COUNTY,BLKGRP,B01003_001E,Total,WhiteAlone,BlackOrAfricanAmerican,AmericanIndian,AsianAlone,NativeHawiian,OtherRaceAlone,TwoOrMore,COMPONENT,NAME,STUSAB,BTTR,BTBG,TRACT
15000US060375552021,150,150,6,37,1,1773,1773,1331,47,13,60,51,63,208,0,"Block Group 1, Census Tract 5552.02, Los Angeles County, California",CA,null,null,555202
15000US060375552022,150,150,6,37,2,1566,1566,1180,61,0,222,7,35,61,0,"Block Group 2, Census Tract 5552.02, Los Angeles County, California",CA,null,null,555202
15000US060375552111,150,150,6,37,1,2133,2133,1808,0,0,150,20,98,57,0,"Block Group 1, Census Tract 5552.11, Los Angeles County, California",CA,null,null,555211
15000US060375552112,150,150,6,37,2,334,334,63,2,0,88,0,181,0,0,"Block Group 2, Census Tract 5552.11, Los Angeles County, California",CA,null,null,555211
15000US060375552113,150,150,6,37,3,3018,3018,2406,12,9,146,0,445,0,0,"Block Group 3, Census Tract 5552.11, Los Angeles County, California",CA,null,null,555211
15000US060375552121,150,150,6,37,1,5096,5096,3964,134,60,493,0,337,108,0,"Block Group 1, Census Tract 5552.12, Los Angeles County, California",CA,null,null,555212
15000US060375700011,150,150,6,37,1,1456,1456,1136,0,0,185,0,88,47,0,"Block Group 1, Census Tract 5700.01, Los Angeles County, California",CA,null,null,570001
15000US060375700012,150,150,6,37,2,677,677,307,20,7,222,0,89,32,0,"Block Group 2, Census Tract 5700.01, Los Angeles County, California",CA,null,null,570001
15000US060375700013,150,150,6,37,3,974,974,557,91,10,168,23,78,47,0,"Block Group 3, Census Tract 5700.01, Los Angeles County, California",CA,null,null,570001
15000US060375700014,150,150,6,37,4,1015,1015,436,13,0,205,127,156,78,0,"Block Group 4, Census Tract 5700.01, Los Angeles County, California",CA,null,null,570001
15000US060375700021,150,150,6,37,1,1032,1032,749,26,0,13,24,176,44,0,"Block Group 1, Census Tract 5700.02, Los Angeles County, California",CA,null,null,570002
15000US060375700022,150,150,6,37,2,826,826,364,4,20,42,3,286,107,0,"Block Group 2, Census Tract 5700.02, Los Angeles County, California",CA,null,null,570002
15000US060375700023,150,150,6,37,3,1027,1027,458,43,60,200,15,82,169,0,"Block Group 3, Census Tract 5700.02, Los Angeles County, California",CA,null,null,570002
15000US060375700031,150,150,6,37,1,1461,1461,866,112,24,140,0,208,111,0,"Block Group 1, Census Tract 5700.03, Los Angeles County, California",CA,null,null,570003
15000US060375700032,150,150,6,37,2,1256,1256,707,79,0,300,10,21,139,0,"Block Group 2, Census Tract 5700.03, Los Angeles County, California",CA,null,null,570003
15000US060375700033,150,150,6,37,3,824,824,536,0,19,13,0,169,87,0,"Block Group 3, Census Tract 5700.03, Los Angeles County, California",CA,null,null,570003
15000US060375700034,150,150,6,37,4,465,465,268,20,0,32,10,80,55,0,"Block Group 4, Census Tract 5700.03, Los Angeles County, California",CA,null,null,570003
15000US060375700035,150,150,6,37,5,797,797,346,219,18,124,0,0,90,0,"Block Group 5, Census Tract 5700.03, Los Angeles County, California",CA,null,null,570003
15000US060375701001,150,150,6,37,1,1282,1282,589,308,0,298,0,66,21,0,"Block Group 1, Census Tract 5701, Los Angeles County, California",CA,null,null,570100
15000US060375701002,150,150,6,37,2,1662,1662,454,696,0,233,97,67,115,0,"Block Group 2, Census Tract 5701, Los Angeles County, California",CA,null,null,570100
15000US060375702021,150,150,6,37,1,680,680,228,137,36,111,0,168,0,0,"Block Group 1, Census Tract 5702.02, Los Angeles County, California",CA,null,null,570202
15000US060375702022,150,150,6,37,2,1363,1363,528,359,0,146,11,175,144,0,"Block Group 2, Census Tract 5702.02, Los Angeles County, California",CA,null,null,570202
15000US060375702023,150,150,6,37,3,1101,1101,77,92,17,266,23,537,89,0,"Block Group 3, Census Tract 5702.02, Los Angeles County, California",CA,null,null,570202
15000US060375702024,150,150,6,37,4,890,890,219,101,53,61,0,377,79,0,"Block Group 4, Census Tract 5702.02, Los Angeles County, California",CA,null,null,570202
15000US060375702025,150,150,6,37,5,2421,2421,804,313,0,215,90,940,59,0,"Block Group 5, Census Tract 5702.02, Los Angeles County, California",CA,null,null,570202
15000US060375702031,150,150,6,37,1,2464,2464,504,504,0,196,123,1071,66,0,"Block Group 1, Census Tract 5702.03, Los Angeles County, California",CA,null,null,570203
15000US060375702032,150,150,6,37,2,1387,1387,171,563,0,191,0,357,105,0,"Block Group 2, Census Tract 5702.03, Los Angeles County, California",CA,null,null,570203
15000US060375702041,150,150,6,37,1,1460,1460,524,382,0,357,0,152,45,0,"Block Group 1, Census Tract 5702.04, Los Angeles County, California",CA,null,null,570204
15000US060375702042,150,150,6,37,2,2340,2340,730,380,30,253,69,793,85,0,"Block Group 2, Census Tract 5702.04, Los Angeles County, California",CA,null,null,570204
15000US060375703011,150,150,6,37,1,3085,3085,1344,853,0,47,190,604,47,0,"Block Group 1, Census Tract 5703.01, Los Angeles County, California",CA,null,null,570301
15000US060375703012,150,150,6,37,2,990,990,559,192,15,0,0,150,74,0,"Block Group 2, Census Tract 5703.01, Los Angeles County, California",CA,null,null,570301
15000US060375703013,150,150,6,37,3,1666,1666,652,124,10,100,0,682,98,0,"Block Group 3, Census Tract 5703.01, Los Angeles County, California",CA,null,null,570301
15000US060375703014,150,150,6,37,4,1144,1144,306,36,0,57,21,684,40,0,"Block Group 4, Census Tract 5703.01, Los Angeles County, California",CA,null,null,570301
15000US060375703031,150,150,6,37,1,1993,1993,492,512,52,201,0,652,84,0,"Block Group 1, Census Tract 5703.03, Los Angeles County, California",CA,null,null,570303
15000US060375703032,150,150,6,37,2,2267,2267,954,402,32,69,0,655,155,0,"Block Group 2, Census Tract 5703.03, Los Angeles County, California",CA,null,null,570303
15000US060375703041,150,150,6,37,1,2058,2058,801,298,6,82,0,660,211,0,"Block Group 1, Census Tract 5703.04, Los Angeles County, California",CA,null,null,570304
15000US060375703042,150,150,6,37,2,1943,1943,630,303,0,46,0,886,78,0,"Block Group 2, Census Tract 5703.04, Los Angeles County, California",CA,null,null,570304
15000US060375703043,150,150,6,37,3,1197,1197,346,317,32,0,0,402,100,0,"Block Group 3, Census Tract 5703.04, Los Angeles County, California",CA,null,null,570304
15000US060375704021,150,150,6,37,1,996,996,481,176,0,44,38,222,35,0,"Block Group 1, Census Tract 5704.02, Los Angeles County, California",CA,null,null,570402
15000US060375704022,150,150,6,37,2,1278,1278,34,914,0,142,0,130,58,0,"Block Group 2, Census Tract 5704.02, Los Angeles County, California",CA,null,null,570402
15000US060375704023,150,150,6,37,3,1052,1052,273,123,20,24,0,594,18,0,"Block Group 3, Census Tract 5704.02, Los Angeles County, California",CA,null,null,570402
15000US060375704031,150,150,6,37,1,1032,1032,273,240,62,101,0,356,0,0,"Block Group 1, Census Tract 5704.03, Los Angeles County, California",CA,null,null,570403
15000US060375704032,150,150,6,37,2,1501,1501,294,546,0,0,0,651,10,0,"Block Group 2, Census Tract 5704.03, Los Angeles County, California",CA,null,null,570403
15000US060375704033,150,150,6,37,3,2189,2189,1015,144,0,10,90,907,23,0,"Block Group 3, Census Tract 5704.03, Los Angeles County, California",CA,null,null,570403
15000US060375704041,150,150,6,37,1,1285,1285,665,358,0,55,0,173,34,0,"Block Group 1, Census Tract 5704.04, Los Angeles County, California",CA,null,null,570404
15000US060375704042,150,150,6,37,2,1939,1939,797,356,0,157,0,565,64,0,"Block Group 2, Census Tract 5704.04, Los Angeles County, California",CA,null,null,570404
15000US060375705011,150,150,6,37,1,2920,2920,566,884,0,236,0,1126,108,0,"Block Group 1, Census Tract 5705.01, Los Angeles County, California",CA,null,null,570501
15000US060375705012,150,150,6,37,2,1659,1659,662,86,40,377,0,448,46,0,"Block Group 2, Census Tract 5705.01, Los Angeles County, California",CA,null,null,570501
15000US060375705013,150,150,6,37,3,2191,2191,1231,33,0,32,0,768,127,0,"Block Group 3, Census Tract 5705.01, Los Angeles County, California",CA,null,null,570501
15000US060375705014,150,150,6,37,4,1469,1469,423,610,0,191,18,82,145,0,"Block Group 4, Census Tract 5705.01, Los Angeles County, California",CA,null,null,570501
15000US060375705021,150,150,6,37,1,1775,1775,387,486,0,224,0,412,266,0,"Block Group 1, Census Tract 5705.02, Los Angeles County, California",CA,null,null,570502
15000US060375705022,150,150,6,37,2,2374,2374,916,319,5,304,80,677,73,0,"Block Group 2, Census Tract 5705.02, Los Angeles County, California",CA,null,null,570502
15000US060375705023,150,150,6,37,3,1188,1188,515,47,0,258,0,321,47,0,"Block Group 3, Census Tract 5705.02, Los Angeles County, California",CA,null,null,570502
15000US060375705024,150,150,6,37,4,1333,1333,464,133,0,279,15,287,155,0,"Block Group 4, Census Tract 5705.02, Los Angeles County, California",CA,null,null,570502
15000US060375706011,150,150,6,37,1,2153,2153,892,298,0,384,0,482,97,0,"Block Group 1, Census Tract 5706.01, Los Angeles County, California",CA,null,null,570601
15000US060375706012,150,150,6,37,2,1861,1861,415,599,58,241,0,437,111,0,"Block Group 2, Census Tract 5706.01, Los Angeles County, California",CA,null,null,570601
15000US060375706013,150,150,6,37,3,1193,1193,438,37,0,112,79,425,102,0,"Block Group 3, Census Tract 5706.01, Los Angeles County, California",CA,null,null,570601
15000US060375706021,150,150,6,37,1,1686,1686,344,229,0,663,0,344,106,0,"Block Group 1, Census Tract 5706.02, Los Angeles County, California",CA,null,null,570602
15000US060375706022,150,150,6,37,2,2437,2437,1071,269,6,338,5,624,124,0,"Block Group 2, Census Tract 5706.02, Los Angeles County, California",CA,null,null,570602
15000US060375706023,150,150,6,37,3,861,861,567,18,0,215,0,46,15,0,"Block Group 3, Census Tract 5706.02, Los Angeles County, California",CA,null,null,570602
15000US060375706024,150,150,6,37,4,1674,1674,455,270,0,617,0,311,21,0,"Block Group 4, Census Tract 5706.02, Los Angeles County, California",CA,null,null,570602
15000US060375706031,150,150,6,37,1,1196,1196,374,364,83,213,0,162,0,0,"Block Group 1, Census Tract 5706.03, Los Angeles County, California",CA,null,null,570603
15000US060375706032,150,150,6,37,2,2386,2386,362,1423,0,155,0,299,147,0,"Block Group 2, Census Tract 5706.03, Los Angeles County, California",CA,null,null,570603
15000US060375706033,150,150,6,37,3,869,869,31,445,0,40,9,303,41,0,"Block Group 3, Census Tract 5706.03, Los Angeles County, California",CA,null,null,570603
15000US060375707011,150,150,6,37,1,899,899,568,24,0,235,0,61,11,0,"Block Group 1, Census Tract 5707.01, Los Angeles County, California",CA,null,null,570701
15000US060375707012,150,150,6,37,2,2254,2254,588,432,13,393,253,442,133,0,"Block Group 2, Census Tract 5707.01, Los Angeles County, California",CA,null,null,570701
15000US060375707013,150,150,6,37,3,706,706,344,14,0,170,0,152,26,0,"Block Group 3, Census Tract 5707.01, Los Angeles County, California",CA,null,null,570701
15000US060375707014,150,150,6,37,4,706,706,441,146,0,82,0,0,37,0,"Block Group 4, Census Tract 5707.01, Los Angeles County, California",CA,null,null,570701
15000US060375707015,150,150,6,37,5,1871,1871,549,323,0,684,0,183,132,0,"Block Group 5, Census Tract 5707.01, Los Angeles County, California",CA,null,null,570701
15000US060375707021,150,150,6,37,1,1361,1361,687,51,0,335,0,159,129,0,"Block Group 1, Census Tract 5707.02, Los Angeles County, California",CA,null,null,570702
15000US060375707022,150,150,6,37,2,981,981,622,133,44,64,0,104,14,0,"Block Group 2, Census Tract 5707.02, Los Angeles County, California",CA,null,null,570702
15000US060375708001,150,150,6,37,1,1150,1150,712,52,36,233,0,74,43,0,"Block Group 1, Census Tract 5708, Los Angeles County, California",CA,null,null,570800
15000US060375708002,150,150,6,37,2,1663,1663,1221,64,22,202,19,61,74,0,"Block Group 2, Census Tract 5708, Los Angeles County, California",CA,null,null,570800
15000US060375708003,150,150,6,37,3,1029,1029,733,0,33,95,0,14,154,0,"Block Group 3, Census Tract 5708, Los Angeles County, California",CA,null,null,570800
15000US060375708004,150,150,6,37,4,1169,1169,710,29,13,28,125,148,116,0,"Block Group 4, Census Tract 5708, Los Angeles County, California",CA,null,null,570800
15000US060375708005,150,150,6,37,5,951,951,364,88,0,91,8,325,75,0,"Block Group 5, Census Tract 5708, Los Angeles County, California",CA,null,null,570800
15000US060375709011,150,150,6,37,1,1408,1408,937,39,0,138,31,164,99,0,"Block Group 1, Census Tract 5709.01, Los Angeles County, California",CA,null,null,570901
15000US060375709012,150,150,6,37,2,1001,1001,596,117,60,140,0,47,41,0,"Block Group 2, Census Tract 5709.01, Los Angeles County, California",CA,null,null,570901
15000US060375709013,150,150,6,37,3,1211,1211,753,11,10,271,0,133,33,0,"Block Group 3, Census Tract 5709.01, Los Angeles County, California",CA,null,null,570901
15000US060375709014,150,150,6,37,4,593,593,356,32,0,0,31,164,10,0,"Block Group 4, Census Tract 5709.01, Los Angeles County, California",CA,null,null,570901
15000US060375709015,150,150,6,37,5,1336,1336,866,47,0,90,0,290,43,0,"Block Group 5, Census Tract 5709.01, Los Angeles County, California",CA,null,null,570901
15000US060375709021,150,150,6,37,1,955,955,593,61,0,100,0,201,0,0,"Block Group 1, Census Tract 5709.02, Los Angeles County, California",CA,null,null,570902
15000US060375709022,150,150,6,37,2,1760,1760,1349,62,0,80,0,118,151,0,"Block Group 2, Census Tract 5709.02, Los Angeles County, California",CA,null,null,570902
15000US060375709023,150,150,6,37,3,1179,1179,927,87,0,121,0,26,18,0,"Block Group 3, Census Tract 5709.02, Los Angeles County, California",CA,null,null,570902
15000US060375710001,150,150,6,37,1,825,825,595,57,0,150,0,9,14,0,"Block Group 1, Census Tract 5710, Los Angeles County, California",CA,null,null,571000
15000US060375710002,150,150,6,37,2,1015,1015,884,25,11,0,0,95,0,0,"Block Group 2, Census Tract 5710, Los Angeles County, California",CA,null,null,571000
15000US060375710003,150,150,6,37,3,932,932,796,0,0,10,0,97,29,0,"Block Group 3, Census Tract 5710, Los Angeles County, California",CA,null,null,571000
15000US060375710004,150,150,6,37,4,679,679,518,35,0,46,0,80,0,0,"Block Group 4, Census Tract 5710, Los Angeles County, California",CA,null,null,571000
15000US060375710005,150,150,6,37,5,868,868,552,65,0,107,0,28,116,0,"Block Group 5, Census Tract 5710, Los Angeles County, California",CA,null,null,571000
15000US060375710006,150,150,6,37,6,1447,1447,1071,0,0,13,0,200,163,0,"Block Group 6, Census Tract 5710, Los Angeles County, California",CA,null,null,571000
15000US060375711011,150,150,6,37,1,815,815,468,0,6,91,0,250,0,0,"Block Group 1, Census Tract 5711.01, Los Angeles County, California",CA,null,null,571101
15000US060375711012,150,150,6,37,2,940,940,620,39,0,27,0,234,20,0,"Block Group 2, Census Tract 5711.01, Los Angeles County, California",CA,null,null,571101
15000US060375711013,150,150,6,37,3,915,915,632,0,0,122,0,88,73,0,"Block Group 3, Census Tract 5711.01, Los Angeles County, California",CA,null,null,571101
15000US060375711014,150,150,6,37,4,1127,1127,749,86,8,37,22,205,20,0,"Block Group 4, Census Tract 5711.01, Los Angeles County, California",CA,null,null,571101
15000US060375711015,150,150,6,37,5,775,775,495,13,0,10,0,175,82,0,"Block Group 5, Census Tract 5711.01, Los Angeles County, California",CA,null,null,571101
15000US060375711021,150,150,6,37,1,756,756,698,0,0,24,0,0,34,0,"Block Group 1, Census Tract 5711.02, Los Angeles County, California",CA,null,null,571102
15000US060375711022,150,150,6,37,2,1165,1165,840,0,0,135,0,108,82,0,"Block Group 2, Census Tract 5711.02, Los Angeles County, California",CA,null,null,571102
15000US060375711023,150,150,6,37,3,662,662,516,0,0,93,0,19,34,0,"Block Group 3, Census Tract 5711.02, Los Angeles County, California",CA,null,null,571102
15000US060375711024,150,150,6,37,4,612,612,504,0,0,54,0,0,54,0,"Block Group 4, Census Tract 5711.02, Los Angeles County, California",CA,null,null,571102
15000US060375711025,150,150,6,37,5,555,555,442,0,0,0,9,40,64,0,"Block Group 5, Census Tract 5711.02, Los Angeles County, California",CA,null,null,571102
15000US060375712001,150,150,6,37,1,1912,1912,1086,152,0,264,0,133,277,0,"Block Group 1, Census Tract 5712, Los Angeles County, California",CA,null,null,571200
15000US060375712002,150,150,6,37,2,1040,1040,494,0,0,84,0,312,150,0,"Block Group 2, Census Tract 5712, Los Angeles County, California",CA,null,null,571200
15000US060375712003,150,150,6,37,3,727,727,652,0,0,75,0,0,0,0,"Block Group 3, Census Tract 5712, Los Angeles County, California",CA,null,null,571200
15000US060375712004,150,150,6,37,4,672,672,463,0,0,17,0,162,30,0,"Block Group 4, Census Tract 5712, Los Angeles County, California",CA,null,null,571200
15000US060375712005,150,150,6,37,5,829,829,770,59,0,0,0,0,0,0,"Block Group 5, Census Tract 5712, Los Angeles County, California",CA,null,null,571200
15000US060375712006,150,150,6,37,6,1069,1069,748,70,0,87,0,164,0,0,"Block Group 6, Census Tract 5712, Los Angeles County, California",CA,null,null,571200
