GEOID,SUMLEVEL,ST,COUNTY,BLKGRP,Total,Male,MaleUnder5Yrs,Male5to9Yrs,Male10to14Yrs,Male15to17Yrs,Male18to19Yrs,Male20Yrs,Male21Yrs,Male22to24Yrs,Male25to29Yrs,Male30to34Yrs,Male35to39Yrs,Male40to44Yrs,Male45to49Yrs,Male50to54Yrs,Male55to59Yrs,Male60to61Yrs,Male62to64Yrs,Male65to66Yrs,Male67to69Yrs,Male70to74Yrs,Male75to79Yrs,Male80to84Yrs,Male85YrsOrOver,Female,FemaleUnder5Yrs,Female5to9Yrs,Female10to14Yrs,Female15to17Yrs,Female18to19Yrs,Female20Yrs,Female21Yrs,Female22to24Yrs,Female25to29Yrs,Female30to34Yrs,Female35to39Yrs,Female40to44Yrs,Female45to49Yrs,Female50to54Yrs,Female55to59Yrs,Female60to61Yrs,Female62to64Yrs,Female65to66Yrs,Female67to69Yrs,Female70to74Yrs,Female75to79Yrs,Female80to84Yrs,Female85YrsOrOver,COMPONENT,TRACT
15000US060375728001,150,6,37,1,1072,551,8,16,44,26,82,25,13,46,18,14,26,45,9,36,52,48,14,10,0,19,0,0,0,521,67,39,57,22,96,12,42,13,38,21,24,35,14,0,8,17,4,0,0,0,0,4,8,0,572800
15000US060375729001,150,6,37,1,2212,1107,170,150,107,11,25,0,9,103,43,138,69,54,1,84,37,0,21,11,13,33,19,9,0,1105,70,41,119,61,63,0,0,73,117,146,83,51,23,62,61,0,47,7,11,26,21,15,8,0,572900
15000US060375729002,150,6,37,2,1984,731,69,66,76,1,0,0,23,30,92,58,82,40,29,40,27,0,0,15,51,11,10,11,0,1253,197,227,121,86,26,0,15,35,111,71,128,34,30,27,9,0,66,9,0,0,10,0,51,0,572900
15000US060375729003,150,6,37,3,1231,644,23,19,41,0,7,24,0,19,0,39,31,87,75,11,52,48,49,0,16,27,40,30,6,587,17,13,22,30,23,28,0,17,0,72,37,21,84,91,25,0,22,16,26,0,21,6,16,0,572900
15000US060375730021,150,6,37,1,1629,644,46,38,145,20,49,13,14,78,35,19,12,76,0,50,25,0,15,9,0,0,0,0,0,985,146,154,49,59,42,18,7,7,79,32,108,91,62,12,79,40,0,0,0,0,0,0,0,0,573002
15000US060375730022,150,6,37,2,2369,1194,80,85,117,174,47,40,61,32,63,50,52,142,66,61,44,22,0,44,2,0,12,0,0,1175,116,133,202,12,45,70,25,49,46,121,95,84,72,53,46,0,0,6,0,0,0,0,0,0,573002
15000US060375730031,150,6,37,1,1863,1011,12,139,24,114,75,0,10,70,10,115,55,132,64,21,18,59,5,13,2,38,26,7,2,852,152,24,129,18,39,0,0,4,88,14,10,115,88,84,27,4,15,3,0,35,0,3,0,0,573003
15000US060375730041,150,6,37,1,1855,845,51,45,113,127,162,0,0,0,117,41,0,92,0,4,29,0,31,8,0,0,6,19,0,1010,125,90,131,59,98,30,0,5,50,27,47,115,87,112,0,0,7,0,8,0,19,0,0,0,573004
15000US060375730042,150,6,37,2,943,427,32,9,25,8,15,0,0,41,42,55,0,19,46,39,31,0,8,33,0,0,0,0,24,516,59,48,23,18,35,0,0,26,62,0,5,22,60,11,88,10,6,0,20,23,0,0,0,0,573004
15000US060375730043,150,6,37,3,1065,505,134,20,0,0,25,0,0,40,29,28,106,35,60,3,5,0,0,11,8,1,0,0,0,560,65,70,0,58,36,0,56,43,52,68,28,26,11,7,0,6,0,0,0,0,34,0,0,0,573004
15000US060375730044,150,6,37,4,1229,634,50,25,26,98,26,30,0,0,29,83,62,107,83,9,0,0,6,0,0,0,0,0,0,595,54,32,48,26,16,0,0,30,49,74,39,51,68,44,0,0,13,0,6,45,0,0,0,0,573004
15000US060375731001,150,6,37,1,1887,1034,78,66,36,20,47,11,0,121,174,109,63,103,51,64,0,27,12,11,41,0,0,0,0,853,91,36,55,45,0,0,0,42,112,30,33,19,222,15,27,0,33,18,12,12,21,30,0,0,573100
15000US060375731002,150,6,37,2,3697,1796,239,63,71,65,81,95,105,8,208,266,144,62,72,144,42,42,30,0,0,34,0,10,15,1901,146,286,127,35,75,0,20,169,223,79,174,113,109,164,53,0,47,15,9,15,27,15,0,0,573100
15000US060375731003,150,6,37,3,1336,649,78,78,48,0,0,0,0,11,84,5,71,21,85,30,12,0,60,11,20,14,0,21,0,687,29,33,14,60,0,15,0,70,44,63,21,75,32,55,18,23,20,30,28,10,18,26,3,0,573100
15000US060375731004,150,6,37,4,531,257,0,11,11,0,20,20,14,0,24,38,0,46,0,0,54,0,0,0,0,0,0,19,0,274,42,0,0,17,18,0,0,0,0,55,10,28,0,52,14,0,18,0,0,20,0,0,0,0,573100
15000US060375732011,150,6,37,1,3122,1623,195,133,127,141,34,0,84,31,103,137,37,87,150,103,122,24,48,14,0,0,53,0,0,1499,163,153,89,141,65,39,8,85,117,99,62,99,146,85,29,11,13,6,14,36,15,24,0,0,573201
15000US060375732012,150,6,37,2,2031,980,119,117,159,47,0,0,13,49,52,129,31,48,60,52,38,10,22,7,8,19,0,0,0,1051,65,98,148,12,51,17,6,24,71,67,112,61,106,35,24,19,0,25,84,0,0,9,17,0,573201
15000US060375732021,150,6,37,1,1706,777,42,22,147,129,15,23,35,31,54,42,41,72,33,20,13,13,21,12,0,0,12,0,0,929,67,117,103,65,57,0,17,14,74,22,72,65,65,45,79,0,0,12,12,9,11,23,0,0,573202
15000US060375732022,150,6,37,2,2780,1441,89,155,186,99,27,19,0,51,50,125,196,52,86,69,59,35,24,48,14,37,20,0,0,1339,129,61,197,76,52,45,41,43,99,90,93,107,99,68,24,21,48,0,13,24,9,0,0,0,573202
15000US060375732023,150,6,37,3,1865,943,107,85,122,18,74,9,0,33,173,14,5,58,94,42,39,0,24,0,0,0,35,0,11,922,71,40,50,0,35,17,13,104,62,57,41,91,108,66,0,38,10,0,22,29,0,15,53,0,573202
15000US060375733001,150,6,37,1,3210,1532,98,120,143,85,76,31,41,201,64,103,13,142,109,34,108,12,41,8,26,23,46,8,0,1678,163,111,105,83,145,31,35,125,99,73,57,163,135,40,82,27,47,16,0,50,15,53,23,0,573300
15000US060375733002,150,6,37,2,1180,579,66,97,64,36,18,20,0,18,19,58,41,34,28,7,0,9,10,0,7,22,8,17,0,601,20,19,85,80,67,21,10,0,21,17,61,17,73,8,43,0,0,11,12,0,0,26,10,0,573300
15000US060375734011,150,6,37,1,1435,663,105,67,52,15,51,0,28,20,43,20,20,37,99,30,27,8,3,11,10,15,0,0,2,772,70,35,84,71,19,0,22,7,79,16,60,77,32,71,44,21,16,8,17,2,10,0,11,0,573401
15000US060375734021,150,6,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573402
15000US060375734022,150,6,37,2,958,417,22,10,18,31,45,0,0,8,23,136,25,35,0,42,0,0,22,0,0,0,0,0,0,541,0,0,70,66,0,0,0,48,73,24,44,34,0,72,0,31,0,0,11,25,43,0,0,0,573402
15000US060375734023,150,6,37,3,1602,721,148,13,91,42,50,0,35,15,39,109,0,80,27,49,23,0,0,0,0,0,0,0,0,881,153,85,33,13,43,0,27,69,0,92,82,77,23,115,12,0,27,0,0,0,0,30,0,0,573402
15000US060375734024,150,6,37,4,1978,998,33,123,120,85,27,0,0,12,14,44,42,218,63,58,69,16,20,0,24,6,18,3,3,980,16,38,77,34,61,0,0,69,52,15,86,175,17,115,94,0,23,0,47,21,4,22,14,0,573402
15000US060375734025,150,6,37,5,1857,915,116,0,12,107,41,0,23,36,66,15,44,121,37,25,70,25,72,58,23,24,0,0,0,942,16,72,26,68,0,5,0,26,96,77,99,122,20,77,112,0,63,0,17,23,0,0,23,0,573402
15000US060375734031,150,6,37,1,3430,1831,54,45,37,24,30,71,131,26,200,100,189,181,120,252,168,28,38,37,39,25,15,9,12,1599,152,96,62,64,32,28,34,52,55,105,176,90,185,161,78,28,69,7,27,45,17,0,36,0,573403
15000US060375736011,150,6,37,1,1590,730,93,53,11,19,0,0,0,86,22,10,107,67,28,47,68,46,33,4,36,0,0,0,0,860,26,137,38,0,18,0,0,53,0,59,84,22,61,48,98,15,50,35,5,12,35,34,30,0,573601
15000US060375736012,150,6,37,2,854,388,15,35,21,40,0,20,0,0,38,0,0,54,30,19,34,0,20,26,0,25,11,0,0,466,80,28,55,0,0,0,0,0,37,34,34,0,32,24,53,0,26,14,25,0,12,0,12,0,573601
15000US060375736013,150,6,37,3,886,387,14,0,32,26,0,20,0,21,44,16,14,73,23,7,0,17,15,0,33,10,9,13,0,499,96,48,39,48,0,0,0,0,0,29,66,18,17,6,16,17,32,0,0,18,0,24,25,0,573601
15000US060375736014,150,6,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573601
15000US060375736015,150,6,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573601
15000US060375736016,150,6,37,6,730,488,19,19,49,49,12,14,16,21,0,55,56,10,21,34,58,14,0,0,29,0,12,0,0,242,0,0,30,0,0,0,0,20,0,0,18,20,16,47,45,18,0,12,5,0,11,0,0,0,573601
15000US060375736017,150,6,37,7,873,455,44,0,49,32,0,0,0,53,14,40,12,31,18,43,13,34,0,15,0,45,0,12,0,418,15,0,0,34,33,0,0,0,49,14,0,48,0,49,37,16,10,0,56,0,0,29,28,0,573601
15000US060375736018,150,6,37,8,985,519,0,15,41,28,0,0,25,0,0,0,0,113,57,135,71,0,23,0,0,0,0,11,0,466,0,0,39,0,76,0,0,0,0,12,12,69,27,70,27,0,0,0,0,86,0,36,12,0,573601
15000US060375736019,150,6,37,9,692,349,0,48,48,14,0,0,0,41,0,48,0,55,0,13,17,17,12,0,0,0,12,24,0,343,0,0,0,0,0,51,0,0,0,46,37,9,66,32,17,0,0,12,18,18,0,12,25,0,573601
15000US060375737001,150,6,37,1,712,339,23,31,36,15,0,10,0,0,0,35,11,54,14,57,0,9,13,0,14,2,0,1,14,373,23,37,13,8,0,0,0,0,19,10,34,27,71,12,11,8,38,11,15,13,0,23,0,0,573700
15000US060375737002,150,6,37,2,741,445,11,0,58,11,15,0,0,0,86,0,25,61,47,25,25,0,10,8,0,17,0,35,11,296,9,8,19,0,11,0,15,43,0,0,31,23,0,26,9,11,30,0,27,11,12,0,11,0,573700
15000US060375737003,150,6,37,3,935,446,0,22,14,0,79,0,0,0,40,48,27,30,61,44,21,20,9,9,10,0,0,0,12,489,68,0,35,22,10,0,0,12,25,30,44,43,13,98,13,8,0,21,0,14,0,11,22,0,573700
15000US060375737004,150,6,37,4,760,263,46,13,9,3,0,0,0,10,13,11,29,36,8,32,10,8,9,0,0,0,0,14,12,497,21,38,21,9,29,0,0,0,11,10,56,62,57,23,8,0,42,20,14,43,11,12,10,0,573700
15000US060375737005,150,6,37,5,619,372,7,16,20,16,67,0,0,0,16,25,20,39,37,44,15,0,12,1,0,0,25,0,12,247,14,9,20,30,0,0,0,17,0,12,11,47,15,21,0,11,0,11,0,1,15,12,1,0,573700
15000US060375737006,150,6,37,6,1060,496,46,25,23,7,19,24,0,29,0,34,75,20,18,36,80,8,0,6,9,15,0,12,10,564,72,62,35,26,10,15,0,14,42,7,71,52,46,37,0,8,17,14,0,11,0,25,0,0,573700
15000US060375738001,150,6,37,1,1482,800,24,64,56,40,0,0,35,35,104,76,36,67,79,82,32,11,16,9,12,11,0,11,0,682,12,34,116,0,0,18,0,17,16,13,12,179,42,85,67,10,8,10,9,7,0,11,16,0,573800
15000US060375738002,150,6,37,2,1071,591,17,17,41,16,76,28,35,24,7,35,17,15,47,91,30,0,27,0,25,14,11,0,18,480,19,26,16,15,6,0,8,8,22,0,36,50,23,109,34,0,43,7,0,28,10,0,20,0,573800
15000US060375738003,150,6,37,3,1147,567,0,23,46,11,0,8,0,0,20,27,124,30,52,43,36,36,40,9,31,7,9,15,0,580,36,45,63,37,6,0,0,6,0,50,22,86,6,33,64,0,56,26,0,0,11,22,11,0,573800
15000US060375738004,150,6,37,4,829,376,0,37,52,23,0,11,0,0,0,45,36,0,7,8,31,18,8,0,35,36,0,11,18,453,50,9,45,12,0,0,7,18,28,36,22,20,32,11,35,17,29,0,0,26,27,10,19,0,573800
15000US060375739021,150,6,37,1,2363,1147,51,74,94,29,29,9,8,66,11,20,62,101,59,93,91,34,49,22,31,74,67,26,47,1216,31,107,77,49,44,15,14,10,42,67,111,58,92,55,69,66,102,27,23,37,55,20,45,0,573902
15000US060375740001,150,6,37,1,983,513,8,18,33,13,0,3,4,0,15,29,36,29,27,113,41,12,36,7,30,23,19,0,17,470,25,14,33,10,13,20,0,23,25,13,12,25,0,66,50,42,11,17,33,10,9,19,0,0,574000
15000US060375740002,150,6,37,2,935,450,6,15,48,52,0,0,10,0,0,18,37,22,60,13,49,48,5,0,6,23,9,10,19,485,10,37,39,65,11,0,0,0,17,5,65,32,10,44,48,11,15,17,6,9,15,5,24,0,574000
15000US060375740003,150,6,37,3,1300,567,54,51,18,37,5,22,0,11,46,14,25,62,66,71,40,10,13,0,13,0,0,9,0,733,16,62,107,44,10,0,0,65,0,0,96,52,65,62,0,26,20,0,39,0,33,27,9,0,574000
15000US060375740004,150,6,37,4,813,341,0,11,29,25,0,0,0,0,10,6,39,40,46,45,0,0,23,16,9,14,0,0,28,472,43,7,23,9,0,0,0,8,0,16,12,44,73,55,31,0,0,15,23,15,64,19,15,0,574000
15000US060375740005,150,6,37,5,1434,771,18,10,42,17,32,0,18,27,18,0,127,67,97,29,106,17,0,9,0,24,27,58,28,663,60,56,41,36,0,0,16,6,8,51,28,63,47,40,43,0,13,25,10,35,37,29,19,0,574000
15000US060375741001,150,6,37,1,953,469,36,53,47,0,8,11,10,22,19,0,23,82,18,31,21,36,0,10,10,0,0,10,22,484,16,10,29,25,6,0,0,13,9,74,60,20,17,13,60,0,29,1,18,22,11,16,35,0,574100
15000US060375741002,150,6,37,2,1131,608,31,32,64,54,0,0,8,10,39,47,33,11,22,78,26,24,19,0,8,37,11,46,8,523,40,0,40,23,0,9,0,4,11,53,37,33,69,50,63,7,17,0,8,8,11,10,30,0,574100
15000US060375741003,150,6,37,3,963,451,12,12,34,37,27,0,0,41,32,32,39,26,50,8,23,6,22,0,7,25,0,18,0,512,0,27,29,8,47,0,33,36,0,23,48,53,97,16,24,16,8,20,7,0,0,11,9,0,574100
15000US060375741004,150,6,37,4,1367,751,39,90,47,45,33,0,36,0,10,76,28,38,43,49,70,36,26,11,14,12,0,0,48,616,56,78,13,28,0,0,32,6,30,26,63,58,24,34,62,29,31,9,0,12,13,0,12,0,574100
15000US060375741005,150,6,37,5,940,451,76,52,3,0,0,3,0,4,16,55,44,37,32,57,35,19,9,0,0,9,0,0,0,489,9,0,31,50,0,0,10,0,30,47,42,30,22,94,71,9,0,0,2,24,0,0,18,0,574100
15000US060375742011,150,6,37,1,801,333,0,0,36,14,5,6,19,22,2,14,22,33,14,24,35,10,16,28,0,20,13,0,0,468,36,46,23,33,29,0,0,0,0,13,19,31,42,83,23,16,25,0,12,13,0,0,24,0,574201
15000US060375742012,150,6,37,2,901,350,17,14,25,10,17,0,11,26,11,0,29,42,58,8,24,0,8,0,7,0,0,31,12,551,0,70,21,12,0,5,21,37,18,30,28,24,72,41,31,31,39,0,0,18,31,12,10,0,574201
15000US060375742013,150,6,37,3,675,273,0,0,40,0,10,0,0,35,0,10,28,20,41,27,27,0,0,0,10,14,11,0,0,402,13,16,0,14,11,0,11,11,50,0,46,46,20,28,29,42,0,10,10,23,11,0,11,0,574201
15000US060375742014,150,6,37,4,729,359,42,9,42,0,14,13,0,11,16,33,52,21,17,34,9,0,11,9,9,0,0,8,9,370,80,0,0,66,6,0,0,5,10,9,48,20,0,48,26,7,18,0,9,0,0,10,8,0,574201
15000US060375742021,150,6,37,1,713,369,10,24,68,17,11,10,0,10,40,19,4,28,43,19,29,5,6,14,6,0,6,0,0,344,9,17,15,42,7,5,4,6,39,28,49,15,17,30,20,6,7,12,0,0,6,7,3,0,574202
15000US060375742022,150,6,37,2,1462,643,72,38,32,3,31,9,0,17,22,10,74,82,11,40,42,28,17,21,14,0,16,5,59,819,36,47,53,32,0,0,18,5,54,49,53,41,57,35,42,33,32,3,18,50,26,55,80,0,574202
15000US060375743001,150,6,37,1,696,275,24,11,11,0,0,0,0,23,14,38,11,66,11,9,0,0,0,0,10,0,31,16,0,421,15,0,50,0,0,10,0,0,0,34,64,11,9,11,46,0,10,0,0,31,70,49,11,0,574300
15000US060375743002,150,6,37,2,644,310,25,11,28,0,0,0,0,0,12,12,30,35,0,12,16,0,42,13,28,14,15,2,15,334,24,0,29,0,11,0,0,13,28,11,11,14,17,22,13,29,43,0,4,14,0,17,34,0,574300
15000US060375743003,150,6,37,3,1049,413,27,13,0,41,39,34,0,46,36,0,27,26,40,52,0,15,0,17,0,0,0,0,0,636,74,28,41,0,62,0,0,16,19,10,125,65,21,41,17,15,0,0,0,0,67,0,35,0,574300
15000US060375743004,150,6,37,4,648,296,20,19,0,13,0,0,0,0,37,0,64,52,0,31,21,0,13,0,0,11,0,15,0,352,57,0,0,0,0,1,0,0,17,55,36,12,12,50,0,0,11,0,0,0,18,29,54,0,574300
15000US060375743005,150,6,37,5,1041,542,118,18,11,0,57,0,0,42,0,23,36,51,19,54,30,0,0,14,17,0,0,15,37,499,18,43,9,30,11,0,0,0,0,58,11,47,44,72,45,0,33,0,15,13,18,32,0,0,574300
15000US060375743006,150,6,37,6,672,328,11,27,0,26,11,16,0,40,29,4,4,25,37,37,40,0,0,0,4,0,0,17,0,344,16,17,16,15,9,0,0,13,13,15,29,14,107,0,43,0,0,0,0,0,0,20,17,0,574300
15000US060375743007,150,6,37,7,1015,416,87,26,0,36,10,0,0,51,10,19,25,31,12,16,53,0,0,0,0,40,0,0,0,599,11,55,0,0,16,0,0,21,0,19,36,65,104,18,57,42,20,40,15,0,24,22,34,0,574300
15000US060375744001,150,6,37,1,871,458,57,26,33,0,0,0,47,27,0,30,8,23,13,29,77,9,0,16,8,15,9,20,11,413,22,9,9,19,0,0,0,46,83,18,10,25,13,8,70,0,7,23,9,10,0,22,10,0,574400
15000US060375744002,150,6,37,2,983,453,26,10,28,0,13,14,0,56,0,27,8,27,61,88,40,0,13,0,0,30,0,12,0,530,54,66,40,17,0,0,0,9,35,30,0,47,31,85,44,23,0,0,1,21,10,0,17,0,574400
15000US060375744003,150,6,37,3,1047,554,71,31,126,0,0,0,0,0,0,60,64,56,0,65,9,0,22,0,0,21,19,10,0,493,80,25,0,23,9,0,0,15,18,52,49,77,33,0,0,34,20,0,20,19,0,19,0,0,574400
15000US060375744004,150,6,37,4,1308,587,12,35,10,24,10,0,38,30,17,17,56,24,68,33,58,11,32,23,27,6,37,0,19,721,98,18,31,24,19,11,0,12,17,37,33,56,24,78,44,9,60,19,38,56,19,8,10,0,574400
15000US060375744005,150,6,37,5,649,313,30,13,11,25,0,0,0,0,6,23,24,34,42,9,9,0,22,10,11,8,10,9,17,336,27,11,9,8,39,0,0,24,0,26,16,13,36,23,9,10,12,21,0,27,9,8,8,0,574400
15000US060375744006,150,6,37,6,554,305,0,15,36,24,0,0,0,13,11,22,0,34,33,44,23,0,28,0,2,0,0,10,10,249,15,0,11,0,0,0,0,0,11,23,23,22,0,51,20,10,8,0,19,10,0,0,26,0,574400
15000US060375745001,150,6,37,1,1877,960,63,52,60,38,12,0,18,112,56,126,38,63,46,67,61,25,0,0,0,65,17,16,25,917,122,38,20,0,9,52,34,79,15,114,21,103,29,56,92,0,0,0,25,39,16,20,33,0,574500
15000US060375745002,150,6,37,2,1868,834,52,19,24,72,16,0,0,24,20,32,93,19,93,59,37,75,19,0,15,146,19,0,0,1034,55,32,121,36,0,0,0,21,208,36,76,11,132,20,25,0,31,18,35,90,46,41,0,0,574500
15000US060375745003,150,6,37,3,873,467,0,14,15,9,0,0,0,38,29,0,0,29,0,57,97,0,31,0,56,19,11,62,0,406,15,9,16,23,0,0,0,0,0,29,0,30,0,74,77,21,22,21,12,0,0,26,31,0,574500
15000US060375745004,150,6,37,4,1436,778,48,84,28,44,11,0,18,31,25,14,37,53,52,138,79,0,10,19,0,20,21,46,0,658,25,0,39,0,0,40,0,0,10,12,43,47,71,113,82,0,37,21,0,59,11,17,31,0,574500
15000US060375746011,150,6,37,1,2235,1065,0,0,0,0,667,187,68,97,33,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1170,0,0,0,27,834,113,63,110,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574601
15000US060375746021,150,6,37,1,1287,598,9,10,105,16,34,8,8,4,8,29,30,23,57,23,39,6,11,0,14,60,38,28,38,689,19,12,52,55,0,0,0,22,53,7,29,64,35,24,39,31,18,19,41,26,75,19,49,0,574602
15000US060375747001,150,6,37,1,176,141,0,0,0,0,0,0,0,18,12,6,0,0,8,2,12,13,12,2,11,21,1,4,19,35,0,0,0,0,2,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,8,17,0,0,574700
15000US060375748001,150,6,37,1,774,291,12,21,25,0,0,0,0,8,0,36,0,25,6,23,58,8,14,9,14,0,11,21,0,483,31,41,26,8,0,0,0,29,50,53,11,29,15,8,73,9,0,9,0,9,30,21,31,0,574800
15000US060375748002,150,6,37,2,1361,723,0,36,9,26,23,15,0,141,101,21,54,45,24,77,35,0,41,22,12,20,0,10,11,638,33,9,9,44,27,10,0,43,26,46,6,42,55,78,46,14,32,28,0,60,2,0,28,0,574800
15000US060375748003,150,6,37,3,840,329,7,28,14,6,0,0,0,11,29,57,25,9,15,28,21,0,9,4,23,31,0,0,12,511,49,28,20,10,0,0,0,14,31,51,54,0,17,33,77,15,15,6,11,31,0,12,37,0,574800
15000US060375749011,150,6,37,1,764,374,19,8,21,16,12,0,0,0,23,9,17,27,19,34,40,30,0,10,7,22,0,44,16,390,22,42,0,6,9,0,0,15,39,8,2,18,14,54,55,13,23,10,0,27,2,12,19,0,574901
15000US060375749012,150,6,37,2,829,431,5,25,48,0,24,0,21,42,0,52,5,0,51,67,25,8,39,0,0,0,0,19,0,398,23,29,11,22,0,0,0,83,0,18,30,32,27,48,52,0,12,0,11,0,0,0,0,0,574901
15000US060375749013,150,6,37,3,1194,540,34,33,54,23,0,5,15,25,60,31,32,16,15,40,91,27,6,0,0,0,22,11,0,654,29,40,21,16,0,64,0,24,34,31,27,98,61,68,71,0,8,7,0,0,32,8,15,0,574901
15000US060375749014,150,6,37,4,1271,714,34,67,60,6,36,13,26,18,30,0,78,135,20,47,55,18,10,5,21,5,0,19,11,557,32,41,82,0,5,0,37,0,0,25,72,74,16,46,25,22,27,0,10,23,20,0,0,0,574901
15000US060375749021,150,6,37,1,685,381,18,27,23,9,19,0,32,19,34,28,8,23,8,35,30,9,39,8,0,12,0,0,0,304,19,22,15,6,0,0,10,0,9,10,13,59,39,26,18,0,20,0,0,12,0,0,26,0,574902
15000US060375749022,150,6,37,2,1800,1069,33,12,47,11,125,108,82,274,96,19,41,29,79,58,10,0,21,7,10,0,0,7,0,731,11,31,0,36,67,90,75,114,87,51,15,0,31,34,19,29,0,7,0,7,0,17,10,0,574902
15000US060375749023,150,6,37,3,2391,1204,64,9,34,36,176,130,10,170,122,76,116,69,30,47,18,0,33,9,19,26,5,5,0,1187,37,42,0,9,150,146,64,89,228,160,41,63,46,21,11,11,0,12,12,40,0,5,0,0,574902
15000US060375750011,150,6,37,1,1350,652,27,22,75,40,20,0,0,9,14,60,48,102,71,21,33,9,6,9,51,12,14,0,9,698,18,30,26,49,22,31,0,7,13,89,60,98,19,79,16,8,55,27,19,23,0,0,9,0,575001
15000US060375750012,150,6,37,2,2611,1421,92,54,37,0,7,67,85,47,395,96,85,115,131,127,19,0,38,0,0,0,26,0,0,1190,133,41,44,21,30,23,75,118,256,76,71,50,98,60,21,20,21,0,23,0,9,0,0,0,575001
15000US060375750021,150,6,37,1,1695,949,18,55,53,28,13,0,0,22,80,114,55,73,51,56,106,38,35,34,15,48,24,0,31,746,9,0,0,8,23,30,38,26,44,31,28,85,27,65,64,29,53,23,13,23,32,13,82,0,575002
15000US060375750022,150,6,37,2,1607,806,46,47,31,83,9,0,29,18,109,39,29,33,82,43,140,0,20,0,4,29,0,7,8,801,36,9,47,15,35,22,27,28,94,20,32,63,54,92,47,44,8,10,0,35,10,25,48,0,575002
15000US060375750023,150,6,37,3,1561,789,55,69,14,13,51,0,16,23,103,46,88,59,33,66,24,11,55,34,12,0,6,1,10,772,47,37,56,12,0,0,0,0,135,104,77,76,38,52,9,18,0,18,24,21,29,5,14,0,575002
15000US060375751011,150,6,37,1,2566,1258,150,108,103,127,54,9,0,68,63,116,131,50,65,65,78,7,8,22,7,19,8,0,0,1308,154,94,136,60,51,5,0,99,164,103,83,60,119,59,40,43,10,0,0,0,22,0,6,0,575101
15000US060375751012,150,6,37,2,2073,1206,58,165,42,85,92,59,18,44,45,53,100,108,86,61,58,52,56,0,0,9,0,15,0,867,31,9,97,55,11,9,8,69,34,29,42,126,63,86,114,17,14,0,16,0,16,0,21,0,575101
15000US060375751021,150,6,37,1,2424,1172,42,88,119,99,70,12,85,69,99,88,64,99,74,29,66,8,60,0,0,1,0,0,0,1252,204,25,49,82,26,82,0,39,142,94,69,98,107,52,55,8,21,29,19,20,21,10,0,0,575102
15000US060375751022,150,6,37,2,2008,1019,201,96,82,54,38,0,0,32,146,69,69,77,24,33,45,7,29,0,0,0,0,8,9,989,53,73,87,85,57,1,38,42,81,83,117,80,51,47,35,11,0,9,0,16,13,0,10,0,575102
15000US060375751031,150,6,37,1,2030,914,31,105,78,24,26,13,33,93,93,56,90,67,11,54,34,32,20,0,28,19,7,0,0,1116,146,98,55,42,14,0,41,34,165,90,61,72,79,36,79,16,18,29,10,0,6,0,25,0,575103
15000US060375751032,150,6,37,2,2211,1096,127,71,34,34,73,0,40,43,47,176,119,81,59,33,6,76,21,0,0,6,29,13,8,1115,79,88,55,22,15,0,19,50,211,94,110,92,69,53,48,8,37,8,30,27,0,0,0,0,575103
15000US060375751033,150,6,37,3,862,430,54,7,37,24,52,0,23,7,101,0,0,24,61,0,21,0,10,0,0,0,9,0,0,432,0,66,0,16,9,0,28,7,95,35,12,12,50,0,73,0,0,9,0,0,20,0,0,0,575103
15000US060375752011,150,6,37,1,1277,692,67,56,26,32,33,18,0,65,44,71,31,51,54,35,18,31,28,0,21,11,0,0,0,585,46,53,35,50,0,0,0,16,34,65,51,31,72,48,27,0,30,8,10,0,9,0,0,0,575201
15000US060375752012,150,6,37,2,1430,703,110,27,73,33,5,7,0,88,74,55,44,55,0,0,70,0,23,24,8,0,0,0,7,727,71,54,52,51,33,15,0,76,57,54,36,53,23,41,48,0,23,13,0,0,11,0,16,0,575201
15000US060375752013,150,6,37,3,2405,1096,49,136,109,111,25,0,22,10,87,133,46,22,73,139,0,44,8,0,0,56,26,0,0,1309,105,90,163,54,9,21,31,82,101,71,89,126,132,54,7,12,9,16,20,34,62,21,0,0,575201
15000US060375752021,150,6,37,1,1947,1059,132,88,76,77,35,0,22,27,97,118,90,64,17,72,65,0,0,27,0,8,44,0,0,888,32,38,121,42,58,9,0,18,142,93,33,84,90,18,19,22,3,8,8,34,0,0,16,0,575202
15000US060375752022,150,6,37,2,1629,913,152,124,57,80,14,8,0,0,78,53,138,38,57,31,41,15,0,0,0,27,0,0,0,716,113,77,32,0,18,0,23,46,171,16,91,0,23,7,47,0,0,0,15,11,6,0,20,0,575202
